order_id,date,time,cust_id
12554,2015-07-29,13:05:53,24
12555,2015-07-29,13:16:00,49
12556,2015-07-29,13:20:09,48
12557,2015-07-29,13:32:25,26
12558,2015-07-29,13:39:31,10
12559,2015-07-29,13:55:48,19
12560,2015-07-29,14:23:04,45
12561,2015-07-29,14:28:31,29
12562,2015-07-29,14:45:03,2
12563,2015-07-29,14:52:52,46
12564,2015-07-29,14:56:51,35
12565,2015-07-29,15:04:22,3
12566,2015-07-29,15:17:09,36
12567,2015-07-29,15:24:09,29
12568,2015-07-29,15:45:08,49
12569,2015-07-29,16:22:20,35
12570,2015-07-29,16:25:23,33
12571,2015-07-29,16:30:36,51
12572,2015-07-29,16:34:31,18
12573,2015-07-29,16:55:41,42
12574,2015-07-29,17:10:14,2
12575,2015-07-29,17:20:51,12
12576,2015-07-29,17:26:39,52
12577,2015-07-29,17:38:36,45
12578,2015-07-29,17:40:16,35
12579,2015-07-29,18:02:30,52
12580,2015-07-29,18:04:05,5
12581,2015-07-29,18:19:04,52
12582,2015-07-29,18:35:45,43
12583,2015-07-29,18:36:49,52
12584,2015-07-29,18:39:53,37
12585,2015-07-29,18:54:52,41
12586,2015-07-29,18:55:57,38
12587,2015-07-29,19:02:52,6
12588,2015-07-29,19:09:09,45
12589,2015-07-29,19:54:50,2
12590,2015-07-29,20:19:29,52
12591,2015-07-29,20:24:00,3
12592,2015-07-29,20:30:07,12
12593,2015-07-29,20:38:24,15
12594,2015-07-29,21:20:44,35
12595,2015-07-29,21:20:47,33
12596,2015-07-30,11:16:26,10
12597,2015-07-30,11:27:05,12
12598,2015-07-30,11:27:36,5
12599,2015-07-30,11:44:24,14
12600,2015-07-30,11:49:23,5
12601,2015-07-30,11:50:57,17
12602,2015-07-30,11:59:42,19
12603,2015-07-30,12:11:31,47
12604,2015-07-30,12:21:21,47
12605,2015-07-30,12:26:58,25
12606,2015-07-30,12:35:01,4
12607,2015-07-30,12:40:15,23
12608,2015-07-30,12:53:11,37
12609,2015-07-30,12:55:37,10
12610,2015-07-30,13:00:17,2
12611,2015-07-30,13:03:59,21
12612,2015-07-30,13:08:48,34
12613,2015-07-30,13:10:05,50
12614,2015-07-30,13:12:42,8
12615,2015-07-30,13:14:07,30
12616,2015-07-30,13:27:05,38
12617,2015-07-30,13:33:32,5
12618,2015-07-30,13:41:47,19
12619,2015-07-30,13:43:11,22
12620,2015-07-30,13:54:14,23
12621,2015-07-30,14:03:39,16
12622,2015-07-30,14:04:35,1
12623,2015-07-30,14:11:46,36
12624,2015-07-30,14:17:44,51
12625,2015-07-30,14:19:14,31
12626,2015-07-30,14:28:23,25
12627,2015-07-30,15:03:56,49
12628,2015-07-30,15:26:27,38
12629,2015-07-30,16:03:25,1
12630,2015-07-30,16:09:37,40
12631,2015-07-30,16:19:11,15
12632,2015-07-30,16:27:52,14
12633,2015-07-30,16:30:24,42
12634,2015-07-30,16:42:33,43
12635,2015-07-30,16:53:12,23
12636,2015-07-30,17:01:17,33
12637,2015-07-30,17:11:27,15
12638,2015-07-30,17:17:06,34
12639,2015-07-30,17:18:44,37
12640,2015-07-30,17:20:15,47
12641,2015-07-30,17:28:39,16
12642,2015-07-30,17:58:40,48
12643,2015-07-30,18:00:36,48
12644,2015-07-30,18:09:28,49
12645,2015-07-30,18:15:08,28
12646,2015-07-30,18:23:25,20
12647,2015-07-30,18:25:34,48
12648,2015-07-30,18:38:35,2
12649,2015-07-30,18:42:22,22
12650,2015-07-30,18:58:28,9
12651,2015-07-30,19:12:02,48
12652,2015-07-30,19:25:45,32
12653,2015-07-30,20:26:10,37
12654,2015-07-30,20:34:02,12
12655,2015-07-30,20:52:06,20
12656,2015-07-30,20:56:14,35
12657,2015-07-30,21:22:08,31
12658,2015-07-30,21:41:15,28
12659,2015-07-30,22:10:58,26
12660,2015-07-30,22:14:12,44
12661,2015-07-30,22:16:54,16
12662,2015-07-30,22:34:09,5
12663,2015-07-31,11:25:05,43
12664,2015-07-31,11:35:08,13
12665,2015-07-31,11:48:19,47
12666,2015-07-31,11:57:26,24
12667,2015-07-31,12:24:22,6
12668,2015-07-31,12:38:07,12
12669,2015-07-31,12:38:41,41
12670,2015-07-31,12:53:21,42
12671,2015-07-31,13:04:47,26
12672,2015-07-31,13:05:53,25
12673,2015-07-31,13:09:43,42
12674,2015-07-31,13:12:53,34
12675,2015-07-31,13:14:11,15
12676,2015-07-31,13:14:57,44
12677,2015-07-31,13:25:29,10
12678,2015-07-31,13:32:15,35
12679,2015-07-31,13:38:38,14
12680,2015-07-31,13:50:34,26
12681,2015-07-31,13:52:36,46
12682,2015-07-31,14:20:35,30
12683,2015-07-31,14:37:08,39
12684,2015-07-31,14:44:47,18
12685,2015-07-31,14:50:49,29
12686,2015-07-31,15:37:27,41
12687,2015-07-31,15:40:23,19
12688,2015-07-31,15:50:04,1
12689,2015-07-31,15:51:05,7
12690,2015-07-31,15:55:33,18
12691,2015-07-31,15:59:05,37
12692,2015-07-31,16:12:17,9
12693,2015-07-31,16:21:10,7
12694,2015-07-31,16:22:54,1
12695,2015-07-31,16:37:19,4
12696,2015-07-31,16:40:27,1
12697,2015-07-31,16:48:12,9
12698,2015-07-31,16:54:49,14
12699,2015-07-31,16:57:32,52
12700,2015-07-31,17:33:55,27
12701,2015-07-31,17:57:14,8
12702,2015-07-31,18:03:06,30
12703,2015-07-31,18:06:36,5
12704,2015-07-31,18:22:24,6
12705,2015-07-31,18:34:11,27
12706,2015-07-31,18:37:04,17
12707,2015-07-31,18:44:15,31
12708,2015-07-31,18:48:59,15
12709,2015-07-31,19:01:22,38
12710,2015-07-31,19:01:51,3
12711,2015-07-31,19:06:59,13
12712,2015-07-31,19:16:22,6
12713,2015-07-31,19:16:31,15
12714,2015-07-31,19:17:10,4
12715,2015-07-31,19:19:31,51
12716,2015-07-31,19:47:28,51
12717,2015-07-31,19:59:23,4
12718,2015-07-31,20:02:10,23
12719,2015-07-31,20:07:28,16
12720,2015-07-31,20:14:21,47
12721,2015-07-31,20:20:14,44
12722,2015-07-31,20:39:48,1
12723,2015-07-31,20:41:03,3
12724,2015-07-31,20:48:13,1
12725,2015-07-31,21:14:32,39
12726,2015-07-31,21:41:45,20
12727,2015-07-31,22:05:12,14
12728,2015-07-31,22:18:45,22
12729,2015-07-31,22:25:10,32
12730,2015-07-31,22:41:33,50
12731,2015-08-01,11:36:22,2
12732,2015-08-01,11:41:11,35
12733,2015-08-01,12:03:15,7
12734,2015-08-01,12:46:39,12
12735,2015-08-01,12:49:24,51
12736,2015-08-01,13:02:56,7
12737,2015-08-01,13:05:27,12
12738,2015-08-01,13:17:59,5
12739,2015-08-01,13:26:33,11
12740,2015-08-01,13:30:00,48
12741,2015-08-01,13:33:30,28
12742,2015-08-01,13:44:10,34
12743,2015-08-01,13:45:01,24
12744,2015-08-01,13:45:18,24
12745,2015-08-01,14:23:25,52
12746,2015-08-01,14:30:06,8
12747,2015-08-01,14:34:34,8
12748,2015-08-01,14:49:59,51
12749,2015-08-01,14:54:24,28
12750,2015-08-01,15:11:54,33
12751,2015-08-01,15:47:17,19
12752,2015-08-01,15:49:49,33
12753,2015-08-01,15:54:05,4
12754,2015-08-01,15:58:53,2
12755,2015-08-01,16:04:46,19
12756,2015-08-01,16:08:33,16
12757,2015-08-01,16:09:09,6
12758,2015-08-01,16:29:45,1
12759,2015-08-01,16:33:32,25
12760,2015-08-01,16:55:49,9
12761,2015-08-01,16:58:59,24
12762,2015-08-01,17:03:18,9
12763,2015-08-01,17:04:42,33
12764,2015-08-01,17:05:40,28
12765,2015-08-01,17:17:45,51
12766,2015-08-01,17:18:55,29
12767,2015-08-01,17:39:56,26
12768,2015-08-01,18:03:27,4
12769,2015-08-01,18:16:21,43
12770,2015-08-01,18:25:07,39
12771,2015-08-01,18:26:37,36
12772,2015-08-01,18:28:49,13
12773,2015-08-01,18:29:22,46
12774,2015-08-01,18:30:26,41
12775,2015-08-01,18:37:50,2
12776,2015-08-01,18:37:52,23
12777,2015-08-01,18:40:35,3
12778,2015-08-01,18:44:48,8
12779,2015-08-01,18:44:50,13
12780,2015-08-01,18:45:22,1
12781,2015-08-01,18:48:39,48
12782,2015-08-01,19:04:57,11
12783,2015-08-01,19:14:29,32
12784,2015-08-01,19:17:19,19
12785,2015-08-01,19:25:58,2
12786,2015-08-01,19:34:28,3
12787,2015-08-01,19:36:21,28
12788,2015-08-01,19:58:11,7
12789,2015-08-01,20:09:37,48
12790,2015-08-01,20:21:04,40
12791,2015-08-01,20:35:08,41
12792,2015-08-01,20:36:41,17
12793,2015-08-01,20:47:28,18
12794,2015-08-01,20:48:47,50
12795,2015-08-01,20:50:37,43
12796,2015-08-01,20:53:57,22
12797,2015-08-01,21:05:18,11
12798,2015-08-01,21:20:33,28
12799,2015-08-01,21:32:30,23
12800,2015-08-01,21:41:09,49
12801,2015-08-01,22:20:07,19
12802,2015-08-01,22:23:31,33
12803,2015-08-01,22:29:01,19
12804,2015-08-01,22:48:43,37
12805,2015-08-02,12:01:58,5
12806,2015-08-02,12:22:45,6
12807,2015-08-02,12:44:49,31
12808,2015-08-02,12:47:25,22
12809,2015-08-02,13:20:06,28
12810,2015-08-02,13:46:36,10
12811,2015-08-02,13:48:55,45
12812,2015-08-02,13:59:39,9
12813,2015-08-02,14:17:58,31
12814,2015-08-02,14:27:34,23
12815,2015-08-02,14:36:24,21
12816,2015-08-02,15:18:42,8
12817,2015-08-02,15:21:29,34
12818,2015-08-02,15:29:54,16
12819,2015-08-02,15:48:07,39
12820,2015-08-02,16:13:34,36
12821,2015-08-02,16:15:40,26
12822,2015-08-02,16:46:54,6
12823,2015-08-02,16:48:34,34
12824,2015-08-02,17:13:08,36
12825,2015-08-02,17:16:53,45
12826,2015-08-02,17:17:39,12
12827,2015-08-02,17:19:02,7
12828,2015-08-02,17:20:00,36
12829,2015-08-02,17:21:25,49
12830,2015-08-02,17:33:16,11
12831,2015-08-02,17:39:54,46
12832,2015-08-02,17:47:01,41
12833,2015-08-02,17:57:21,27
12834,2015-08-02,18:25:01,43
12835,2015-08-02,18:49:24,18
12836,2015-08-02,18:57:07,43
12837,2015-08-02,19:51:51,28
12838,2015-08-02,20:02:54,45
12839,2015-08-02,20:06:07,41
12840,2015-08-02,20:28:56,6
12841,2015-08-02,20:34:14,40
12842,2015-08-02,20:42:21,37
12843,2015-08-02,20:52:19,36
12844,2015-08-02,20:58:18,48
12845,2015-08-02,21:04:16,13
12846,2015-08-02,21:07:36,8
12847,2015-08-02,21:12:50,49
12848,2015-08-02,21:25:33,20
12849,2015-08-02,21:30:56,23
12850,2015-08-02,21:50:16,43
12851,2015-08-02,22:00:05,12
12852,2015-08-02,22:12:31,39
12853,2015-08-03,11:15:58,51
12854,2015-08-03,11:19:57,50
12855,2015-08-03,11:30:31,4
12856,2015-08-03,11:33:38,41
12857,2015-08-03,11:34:22,16
12858,2015-08-03,12:04:36,37
12859,2015-08-03,12:11:47,33
12860,2015-08-03,12:14:45,40
12861,2015-08-03,12:15:52,26
12862,2015-08-03,12:23:48,5
12863,2015-08-03,12:27:46,20
12864,2015-08-03,12:36:19,21
12865,2015-08-03,12:49:26,42
12866,2015-08-03,13:01:41,27
12867,2015-08-03,13:06:10,10
12868,2015-08-03,13:13:44,45
12869,2015-08-03,13:24:12,37
12870,2015-08-03,13:29:15,28
12871,2015-08-03,13:33:16,38
12872,2015-08-03,13:51:49,17
12873,2015-08-03,13:54:30,42
12874,2015-08-03,13:56:07,15
12875,2015-08-03,14:03:38,24
12876,2015-08-03,14:04:26,25
12877,2015-08-03,14:24:54,12
12878,2015-08-03,14:26:56,26
12879,2015-08-03,14:32:07,48
12880,2015-08-03,14:34:57,8
12881,2015-08-03,14:36:51,39
12882,2015-08-03,14:40:01,5
12883,2015-08-03,15:20:15,16
12884,2015-08-03,15:23:21,18
12885,2015-08-03,16:27:07,51
12886,2015-08-03,16:33:23,11
12887,2015-08-03,16:57:46,38
12888,2015-08-03,17:11:04,23
12889,2015-08-03,17:17:13,14
12890,2015-08-03,17:56:34,47
12891,2015-08-03,18:10:31,3
12892,2015-08-03,18:32:23,24
12893,2015-08-03,18:39:14,43
12894,2015-08-03,18:47:16,48
12895,2015-08-03,19:03:15,8
12896,2015-08-03,19:04:25,43
12897,2015-08-03,19:04:35,51
12898,2015-08-03,19:15:22,43
12899,2015-08-03,19:36:22,10
12900,2015-08-03,19:41:33,17
12901,2015-08-03,19:42:25,25
12902,2015-08-03,20:05:21,37
12903,2015-08-03,20:10:47,25
12904,2015-08-03,20:20:49,18
12905,2015-08-03,20:29:23,29
12906,2015-08-03,20:35:07,38
12907,2015-08-03,21:11:13,9
12908,2015-08-03,21:27:13,14
12909,2015-08-03,21:28:19,31
12910,2015-08-03,21:55:54,22
12911,2015-08-04,11:26:07,19
12912,2015-08-04,11:48:45,12
12913,2015-08-04,11:49:28,5
12914,2015-08-04,11:49:48,39
12915,2015-08-04,11:51:14,7
12916,2015-08-04,11:53:43,1
12917,2015-08-04,12:38:38,44
12918,2015-08-04,12:42:35,23
12919,2015-08-04,12:49:34,10
12920,2015-08-04,12:53:58,11
12921,2015-08-04,13:00:40,18
12922,2015-08-04,13:00:55,28
12923,2015-08-04,13:17:21,11
12924,2015-08-04,13:39:48,31
12925,2015-08-04,13:41:11,9
12926,2015-08-04,13:42:39,38
12927,2015-08-04,13:45:02,22
12928,2015-08-04,13:52:32,35
12929,2015-08-04,13:56:28,25
12930,2015-08-04,14:19:50,11
12931,2015-08-04,14:53:41,43
12932,2015-08-04,14:55:02,9
12933,2015-08-04,15:04:07,11
12934,2015-08-04,15:05:39,6
12935,2015-08-04,15:15:23,14
12936,2015-08-04,16:25:05,15
12937,2015-08-04,16:34:47,2
12938,2015-08-04,16:35:16,3
12939,2015-08-04,16:36:00,49
12940,2015-08-04,16:39:01,22
12941,2015-08-04,16:42:16,31
12942,2015-08-04,16:49:41,18
12943,2015-08-04,16:50:07,18
12944,2015-08-04,16:59:16,31
12945,2015-08-04,17:14:41,22
12946,2015-08-04,17:27:31,35
12947,2015-08-04,17:40:25,22
12948,2015-08-04,17:43:05,19
12949,2015-08-04,18:10:25,42
12950,2015-08-04,18:16:39,45
12951,2015-08-04,18:20:59,19
12952,2015-08-04,18:25:33,18
12953,2015-08-04,18:34:54,38
12954,2015-08-04,18:36:57,5
12955,2015-08-04,18:38:33,29
12956,2015-08-04,19:26:33,40
12957,2015-08-04,19:31:45,31
12958,2015-08-04,19:40:57,9
12959,2015-08-04,19:43:43,44
12960,2015-08-04,19:44:26,51
12961,2015-08-04,20:09:17,4
12962,2015-08-04,20:55:04,16
12963,2015-08-04,21:03:20,2
12964,2015-08-04,21:14:08,2
12965,2015-08-04,21:22:24,34
12966,2015-08-04,21:56:35,26
12967,2015-08-04,22:14:50,41
12968,2015-08-04,22:29:15,22
12969,2015-08-05,11:24:56,25
12970,2015-08-05,11:37:22,42
12971,2015-08-05,11:41:55,47
12972,2015-08-05,11:43:20,27
12973,2015-08-05,11:44:39,4
12974,2015-08-05,11:51:17,50
12975,2015-08-05,11:52:27,35
12976,2015-08-05,11:55:07,48
12977,2015-08-05,11:57:32,48
12978,2015-08-05,12:26:46,2
12979,2015-08-05,12:30:42,45
12980,2015-08-05,12:39:42,49
12981,2015-08-05,12:40:21,8
12982,2015-08-05,12:49:02,26
12983,2015-08-05,12:54:22,24
12984,2015-08-05,13:06:32,47
12985,2015-08-05,13:08:43,5
12986,2015-08-05,13:14:50,30
12987,2015-08-05,13:26:46,35
12988,2015-08-05,13:45:58,49
12989,2015-08-05,13:50:07,22
12990,2015-08-05,14:35:57,18
12991,2015-08-05,14:48:49,38
12992,2015-08-05,14:51:51,36
12993,2015-08-05,14:53:02,19
12994,2015-08-05,15:00:32,34
12995,2015-08-05,15:08:52,24
12996,2015-08-05,15:19:24,45
12997,2015-08-05,15:39:14,27
12998,2015-08-05,15:50:11,11
12999,2015-08-05,15:56:56,2
13000,2015-08-05,16:31:11,35
13001,2015-08-05,16:58:30,11
13002,2015-08-05,17:03:25,3
13003,2015-08-05,17:20:12,4
13004,2015-08-05,17:22:17,27
13005,2015-08-05,17:35:16,22
13006,2015-08-05,17:44:43,27
13007,2015-08-05,17:51:59,14
13008,2015-08-05,17:54:22,19
13009,2015-08-05,18:00:16,44
13010,2015-08-05,18:06:43,17
13011,2015-08-05,18:07:15,44
13012,2015-08-05,18:13:55,52
13013,2015-08-05,18:27:10,37
13014,2015-08-05,18:38:00,6
13015,2015-08-05,18:40:23,39
13016,2015-08-05,18:41:32,42
13017,2015-08-05,18:52:05,13
13018,2015-08-05,19:00:33,27
13019,2015-08-05,19:25:05,18
13020,2015-08-05,19:25:39,32
13021,2015-08-05,19:33:34,29
13022,2015-08-05,19:57:33,3
13023,2015-08-05,20:11:12,19
13024,2015-08-05,20:19:36,49
13025,2015-08-05,20:49:23,5
13026,2015-08-05,20:53:44,45
13027,2015-08-05,21:47:37,16
13028,2015-08-05,22:24:09,37
13029,2015-08-06,11:32:47,22
13030,2015-08-06,11:39:44,10
13031,2015-08-06,11:48:07,35
13032,2015-08-06,11:53:16,9
13033,2015-08-06,11:59:09,18
13034,2015-08-06,12:01:11,43
13035,2015-08-06,12:03:55,48
13036,2015-08-06,12:05:51,11
13037,2015-08-06,12:10:30,38
13038,2015-08-06,12:15:51,35
13039,2015-08-06,12:28:08,25
13040,2015-08-06,12:35:01,11
13041,2015-08-06,12:41:47,2
13042,2015-08-06,12:43:59,26
13043,2015-08-06,12:59:47,38
13044,2015-08-06,13:10:31,13
13045,2015-08-06,13:11:15,28
13046,2015-08-06,13:17:45,52
13047,2015-08-06,13:20:49,39
13048,2015-08-06,13:22:31,31
13049,2015-08-06,13:27:50,6
13050,2015-08-06,13:33:17,35
13051,2015-08-06,13:49:29,47
13052,2015-08-06,14:03:15,26
13053,2015-08-06,14:06:41,15
13054,2015-08-06,14:07:20,34
13055,2015-08-06,14:12:17,40
13056,2015-08-06,14:13:17,28
13057,2015-08-06,14:52:04,26
13058,2015-08-06,14:54:55,32
13059,2015-08-06,15:13:18,36
13060,2015-08-06,15:35:15,30
13061,2015-08-06,15:46:01,46
13062,2015-08-06,16:19:41,43
13063,2015-08-06,16:19:55,46
13064,2015-08-06,16:26:59,21
13065,2015-08-06,16:45:15,19
13066,2015-08-06,16:52:15,14
13067,2015-08-06,17:16:23,7
13068,2015-08-06,17:19:02,25
13069,2015-08-06,17:33:53,1
13070,2015-08-06,17:35:09,11
13071,2015-08-06,17:44:40,28
13072,2015-08-06,17:46:29,45
13073,2015-08-06,17:47:05,46
13074,2015-08-06,17:52:43,43
13075,2015-08-06,17:54:15,12
13076,2015-08-06,18:08:45,29
13077,2015-08-06,18:10:59,13
13078,2015-08-06,18:31:39,26
13079,2015-08-06,18:42:26,41
13080,2015-08-06,18:42:45,9
13081,2015-08-06,18:57:18,27
13082,2015-08-06,19:02:31,41
13083,2015-08-06,19:07:01,44
13084,2015-08-06,19:18:14,48
13085,2015-08-06,19:19:36,13
13086,2015-08-06,19:59:15,48
13087,2015-08-06,20:43:16,13
13088,2015-08-06,20:59:13,22
13089,2015-08-06,21:26:38,19
13090,2015-08-07,11:21:44,32
13091,2015-08-07,11:25:56,15
13092,2015-08-07,11:31:35,24
13093,2015-08-07,11:50:17,4
13094,2015-08-07,11:57:20,8
13095,2015-08-07,12:12:13,22
13096,2015-08-07,12:24:05,42
13097,2015-08-07,12:31:36,30
13098,2015-08-07,12:33:03,23
13099,2015-08-07,12:50:43,4
13100,2015-08-07,12:53:47,46
13101,2015-08-07,12:55:36,48
13102,2015-08-07,12:56:53,9
13103,2015-08-07,13:04:13,14
13104,2015-08-07,13:22:22,14
13105,2015-08-07,13:24:26,14
13106,2015-08-07,13:29:19,23
13107,2015-08-07,13:33:40,15
13108,2015-08-07,14:09:10,39
13109,2015-08-07,14:34:33,49
13110,2015-08-07,14:39:40,2
13111,2015-08-07,14:43:27,39
13112,2015-08-07,14:53:42,45
13113,2015-08-07,15:19:52,44
13114,2015-08-07,15:21:56,35
13115,2015-08-07,15:23:54,2
13116,2015-08-07,15:27:17,46
13117,2015-08-07,15:46:34,41
13118,2015-08-07,17:13:21,39
13119,2015-08-07,17:24:27,21
13120,2015-08-07,17:35:12,15
13121,2015-08-07,17:41:08,6
13122,2015-08-07,17:56:39,10
13123,2015-08-07,18:15:45,22
13124,2015-08-07,18:19:36,3
13125,2015-08-07,18:20:59,23
13126,2015-08-07,18:39:27,24
13127,2015-08-07,18:42:24,50
13128,2015-08-07,18:58:09,40
13129,2015-08-07,18:58:19,49
13130,2015-08-07,18:59:58,52
13131,2015-08-07,19:03:39,40
13132,2015-08-07,19:06:36,37
13133,2015-08-07,19:12:39,4
13134,2015-08-07,19:39:03,44
13135,2015-08-07,19:49:28,35
13136,2015-08-07,19:49:29,29
13137,2015-08-07,19:54:59,46
13138,2015-08-07,19:58:50,32
13139,2015-08-07,20:00:17,23
13140,2015-08-07,20:05:09,37
13141,2015-08-07,20:26:16,45
13142,2015-08-07,20:55:08,29
13143,2015-08-07,21:01:27,13
13144,2015-08-07,21:17:54,48
13145,2015-08-07,21:22:06,1
13146,2015-08-07,21:27:01,29
13147,2015-08-07,21:34:29,2
13148,2015-08-07,21:53:15,32
13149,2015-08-07,21:54:14,28
13150,2015-08-07,22:11:05,5
13151,2015-08-07,22:20:35,31
13152,2015-08-07,22:21:34,19
13153,2015-08-07,22:23:54,13
13154,2015-08-07,22:56:16,40
13155,2015-08-08,12:31:51,5
13156,2015-08-08,12:34:12,40
13157,2015-08-08,12:59:01,46
13158,2015-08-08,13:13:06,3
13159,2015-08-08,13:31:00,50
13160,2015-08-08,13:52:11,51
13161,2015-08-08,14:05:52,12
13162,2015-08-08,14:11:17,16
13163,2015-08-08,14:44:07,21
13164,2015-08-08,14:56:46,51
13165,2015-08-08,15:26:20,44
13166,2015-08-08,15:34:35,50
13167,2015-08-08,15:53:58,11
13168,2015-08-08,15:59:26,33
13169,2015-08-08,16:03:22,25
13170,2015-08-08,16:12:47,45
13171,2015-08-08,16:20:23,34
13172,2015-08-08,16:28:47,49
13173,2015-08-08,16:31:04,9
13174,2015-08-08,16:31:59,27
13175,2015-08-08,16:32:51,13
13176,2015-08-08,16:36:23,20
13177,2015-08-08,16:50:52,38
13178,2015-08-08,16:56:47,1
13179,2015-08-08,17:06:41,30
13180,2015-08-08,17:09:17,37
13181,2015-08-08,17:16:41,14
13182,2015-08-08,17:23:13,34
13183,2015-08-08,17:42:19,43
13184,2015-08-08,17:54:12,19
13185,2015-08-08,17:55:42,21
13186,2015-08-08,18:00:06,37
13187,2015-08-08,18:01:08,19
13188,2015-08-08,18:07:29,52
13189,2015-08-08,18:16:09,25
13190,2015-08-08,18:19:27,16
13191,2015-08-08,18:22:38,15
13192,2015-08-08,18:24:32,39
13193,2015-08-08,18:41:37,40
13194,2015-08-08,18:47:05,11
13195,2015-08-08,18:50:52,18
13196,2015-08-08,18:57:09,39
13197,2015-08-08,19:18:48,50
13198,2015-08-08,19:29:59,17
13199,2015-08-08,19:40:25,52
13200,2015-08-08,19:43:09,27
13201,2015-08-08,19:46:14,33
13202,2015-08-08,19:46:16,29
13203,2015-08-08,19:53:52,14
13204,2015-08-08,19:55:18,21
13205,2015-08-08,20:11:37,44
13206,2015-08-08,20:13:38,4
13207,2015-08-08,20:21:05,29
13208,2015-08-08,20:45:11,48
13209,2015-08-08,20:54:37,47
13210,2015-08-08,21:07:30,36
13211,2015-08-08,21:11:16,49
13212,2015-08-08,21:22:11,3
13213,2015-08-08,21:24:20,41
13214,2015-08-08,21:30:47,10
13215,2015-08-08,21:31:59,28
13216,2015-08-08,21:37:48,1
13217,2015-08-08,21:38:38,3
13218,2015-08-08,22:02:03,30
13219,2015-08-08,22:02:27,3
13220,2015-08-08,22:09:31,22
13221,2015-08-08,22:19:02,18
13222,2015-08-08,22:29:57,9
13223,2015-08-08,22:33:36,40
13224,2015-08-09,11:54:21,13
13225,2015-08-09,12:05:33,26
13226,2015-08-09,12:22:14,31
13227,2015-08-09,12:46:34,39
13228,2015-08-09,12:53:09,12
13229,2015-08-09,13:05:52,46
13230,2015-08-09,13:14:54,26
13231,2015-08-09,13:33:00,9
13232,2015-08-09,13:43:22,36
13233,2015-08-09,13:53:57,9
13234,2015-08-09,14:09:08,50
13235,2015-08-09,14:12:12,5
13236,2015-08-09,14:25:05,35
13237,2015-08-09,14:37:21,32
13238,2015-08-09,14:43:14,18
13239,2015-08-09,14:46:34,28
13240,2015-08-09,15:05:17,21
13241,2015-08-09,15:13:32,21
13242,2015-08-09,15:31:14,5
13243,2015-08-09,15:42:48,43
13244,2015-08-09,16:18:19,16
13245,2015-08-09,16:20:13,26
13246,2015-08-09,16:22:07,9
13247,2015-08-09,16:24:31,1
13248,2015-08-09,16:29:46,33
13249,2015-08-09,16:34:53,9
13250,2015-08-09,16:44:50,6
13251,2015-08-09,16:51:30,33
13252,2015-08-09,17:04:33,26
13253,2015-08-09,17:42:08,48
13254,2015-08-09,17:49:48,16
13255,2015-08-09,17:50:37,14
13256,2015-08-09,17:56:31,30
13257,2015-08-09,18:00:14,5
13258,2015-08-09,18:01:17,35
13259,2015-08-09,18:13:52,2
13260,2015-08-09,18:14:33,26
13261,2015-08-09,18:31:36,3
13262,2015-08-09,19:07:28,25
13263,2015-08-09,19:08:09,17
13264,2015-08-09,19:11:01,25
13265,2015-08-09,19:31:39,37
13266,2015-08-09,19:33:00,21
13267,2015-08-09,20:10:12,49
13268,2015-08-09,20:28:41,27
13269,2015-08-09,20:50:21,46
13270,2015-08-09,20:59:43,50
13271,2015-08-09,21:00:22,35
13272,2015-08-09,21:16:58,19
13273,2015-08-09,21:28:04,26
13274,2015-08-09,21:35:15,5
13275,2015-08-09,21:36:20,15
13276,2015-08-09,21:36:49,46
13277,2015-08-09,21:38:57,51
13278,2015-08-09,22:39:26,8
13279,2015-08-10,11:25:35,4
13280,2015-08-10,11:28:32,21
13281,2015-08-10,11:29:08,31
13282,2015-08-10,11:33:34,17
13283,2015-08-10,11:35:11,13
13284,2015-08-10,11:52:49,12
13285,2015-08-10,11:53:34,36
13286,2015-08-10,12:05:04,20
13287,2015-08-10,12:08:30,47
13288,2015-08-10,12:19:21,43
13289,2015-08-10,12:33:26,4
13290,2015-08-10,12:36:58,15
13291,2015-08-10,12:48:27,50
13292,2015-08-10,12:52:07,49
13293,2015-08-10,13:20:02,1
13294,2015-08-10,13:21:44,2
13295,2015-08-10,13:24:03,34
13296,2015-08-10,13:31:21,41
13297,2015-08-10,13:56:12,20
13298,2015-08-10,14:12:46,6
13299,2015-08-10,14:22:59,4
13300,2015-08-10,14:49:06,43
13301,2015-08-10,15:30:15,41
13302,2015-08-10,15:59:31,33
13303,2015-08-10,16:06:43,2
13304,2015-08-10,16:08:00,43
13305,2015-08-10,16:11:26,1
13306,2015-08-10,16:16:00,7
13307,2015-08-10,16:20:01,24
13308,2015-08-10,16:37:17,25
13309,2015-08-10,16:55:24,39
13310,2015-08-10,16:59:12,12
13311,2015-08-10,16:59:41,48
13312,2015-08-10,17:29:26,16
13313,2015-08-10,17:30:02,49
13314,2015-08-10,17:37:14,33
13315,2015-08-10,18:02:55,1
13316,2015-08-10,18:03:16,43
13317,2015-08-10,18:10:38,5
13318,2015-08-10,18:16:52,20
13319,2015-08-10,18:30:33,50
13320,2015-08-10,18:34:06,7
13321,2015-08-10,18:35:54,5
13322,2015-08-10,18:48:44,23
13323,2015-08-10,18:54:26,42
13324,2015-08-10,18:56:46,7
13325,2015-08-10,19:13:13,51
13326,2015-08-10,19:41:10,11
13327,2015-08-10,20:00:28,19
13328,2015-08-10,20:44:29,28
13329,2015-08-10,20:47:07,32
13330,2015-08-10,21:18:14,39
